Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Madagascar,MDG,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.272398,1789.841694,1757.294598,1740.295136,1686.341908,1661.270625,1643.325796,1649.44809,1658.888493,1681.359332,1701.443203,1748.503509,1486.434297,1584.749252,1620.119538,1648.176316,1686.863355,1731.617518,1794.402359,1673.155515,1635.245115,1614.551378,1617.790829,1610.602308,1620.357889,1627.580613,1648.91227,1669.727643,1678.786233,1707.831538,1545.727144,1577.432461,1602.713684,1629.460972,1657.049706
Maldives,MDV,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8945.804791,8799.255114,9120.991825,9378.522419,9866.075011,10894.17303,11495.09889,12210.96871,12884.72234,13449.20268,13738.28093,12977.99909,13689.80656,15316.11928,15958.65579,13942.87539,16829.97684,17439.9505,18344.48666,16230.00893,16730.01442,17581.76767,17390.14752,17986.89076,18765.35922,18829.44816,19345.17923,20036.71655,21072.58054,21855.50123,14242.97508,19052.62249,21357.81125,22286.98019,23351.0539
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9094.823552,8976.192079,9249.256134,9203.990597,9205.543732,9254.141791,9502.490077,9636.886069,9842.045475,9900.574651,10257.30711,10240.3779,10242.1371,10436.32176,11004.46835,11304.36693,11669.39892,11994.76129,12232.49079,12152.43469,12469.31274,12698.05149,12805.04132,12790.15939,12938.32024,13085.57724,13460.64568,13549.948,13707.39432,13715.82854,13116.09481,13527.21782,14106.73477,14141.05235,14174.49033
Mexico,MEX,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17169.59258,17511.73131,17796.40596,17970.58718,18422.81993,17028.1215,17775.87279,18737.64264,19573.06545,19793.28528,20470.49376,20078.21839,19744.79337,19701.46339,20127.22429,20277.25528,20965.82561,21102.26883,20992.56026,19385.54372,20058.38548,20457.60017,20898.93572,20805.34804,21069.76616,21408.92832,21578.26336,21777.52251,21997.77301,21704.18595,19728.48178,20782.58774,21392.11146,21905.17733,22033.27445
Marshall Islands,MHL,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3905.585849,3828.463552,4029.341251,4207.409775,4396.914649,4703.433054,4174.813922,3867.342868,3805.886915,3718.811121,3772.215802,4000.730512,4121.839646,4040.655119,4012.3445,4075.158648,4075.576432,4222.412923,3903.305587,4047.226806,4269.358433,4259.116016,4244.044344,4469.853584,4491.991939,4670.109182,4896.521955,5199.34448,5635.307504,6405.075649,6417.184412,6705.875292,6844.334678,6786.695693,7212.334328
Middle income,MIC,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573.103922,4573.703278,4647.671967,4747.577518,4851.336131,4975.752578,5183.090977,5362.098062,5429.781308,5549.572124,5763.868026,5887.32151,6071.388391,6336.222781,6727.006655,7104.477316,7564.042678,8091.764681,8425.175303,8619.061096,9174.089537,9610.888825,9995.204,10406.44929,10795.39769,11168.55726,11582.6754,12054.09505,12517.66827,12887.11608,12550.50618,13344.20709,13796.61082,14384.51837,14902.03684
North Macedonia,MKD,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12904.51815,12153.5279,11486.75619,10764.72837,10650.76504,10501.11434,10551.54813,10787.55682,11092.85555,11518.9847,11988.27399,11571.83933,11830.29134,12077.87833,12683.4117,13354.49357,14118.26406,15118.28038,16038.08029,16084.26702,16731.1308,17201.27792,17190.03737,17758.27067,18452.25103,19215.12069,19825.8206,20121.09987,20805.97263,21766.93705,20971.49302,22144.24619,22822.28881,23344.94439,24465.39193
Mali,MLI,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.919155,1770.215011,1679.048113,1696.571934,1723.207618,1701.799766,1783.027506,1827.13269,1916.324216,1970.034049,1912.308984,2140.992566,2139.97092,2262.051327,2224.144095,2314.015146,2388.348203,2400.652869,2474.909969,2506.580912,2594.415649,2612.84826,2523.176981,2508.921422,2615.67031,2686.559744,2759.109582,2816.193289,2862.406324,2916.170694,2796.410384,2796.227938,2808.522474,2854.827174,2910.815423
Malta,MLT,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18191.59678,18815.75544,19496.21788,20167.36271,21108.69328,22291.56356,22982.21051,24008.00089,25075.05259,26103.37273,31039.90984,30574.52747,31179.29956,32119.18978,32034.09199,32747.47764,33390.62265,34950.29239,36254.98029,35480.59758,37494.83147,37706.66418,38902.22424,40884.37483,43124.08799,46130.27338,46924.88723,51581.94727,53371.01656,53345.2812,50395.85693,56805.27661,57784.82267,59296.7079,60473.25807
Myanmar,MMR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.3282544,759.2827642,821.327755,859.3455267,911.468428,962.2094218,1011.159934,1054.767428,1102.790964,1209.016428,1359.930388,1498.311632,1661.735885,1874.171283,2110.237285,2377.902582,2669.327004,2968.303315,3254.738979,3578.174247,3893.790307,4078.612209,4340.999451,4666.953761,5006.506671,5313.886159,5580.989773,5877.874656,6201.263414,6562.988985,5926.834502,5178.447182,5350.476669,5364.13797,5276.29434
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348.704041,6186.786751,6334.77819,6276.036594,6259.676839,6307.749022,6531.856988,6605.491828,6822.048066,6955.15919,7195.497355,7241.400919,7317.669484,7342.496974,7732.603539,7926.788966,8178.153651,8473.908409,8601.159645,8680.607288,8895.641496,8831.07704,8837.341741,8765.578181,8846.065922,8897.340319,9262.588768,9401.349906,9498.658982,9501.270848,9162.451834,9377.972537,9636.683024,9736.838913,9792.558273
Montenegro,MNE,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14618.88185,15382.09716,13974.37827,14432.61478,14532.75799,14750.22228,15056.20292,15694.75974,16326.7257,17703.32239,18882.84804,20210.80828,18998.77066,19482.52746,20081.78228,19501.06589,20155.23914,20476.69448,21140.1921,21739.24446,22741.69406,23879.09714,24836.80271,21040.53173,23843.43294,25430.48742,27044.88371,27853.64295
Mongolia,MNG,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6637.819267,5874.255582,5324.487597,5162.09987,5213.846326,5457.685016,5494.32134,5628.106635,5735.843836,5829.166415,5818.243078,5917.070884,6117.982422,6463.789667,7070.667158,7499.848039,8043.996781,8750.134074,9379.854897,9095.976989,9507.118824,10960.09593,12078.91853,13210.09457,13943.42771,13974.59673,13898.1457,14401.53751,15230.24088,15790.69611,14801.34208,14792.25091,15310.43495,16222.86389,16801.30679
Northern Mariana Islands,MNP,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.6227814,563.5121034,510.8228229,549.0487598,546.2096882,525.4186718,562.8574563,612.3715513,660.6501778,722.3055614,711.9763935,785.7901736,842.6452662,883.2391215,934.1339648,970.3899561,1041.804717,1095.125687,1141.942562,1178.709099,1224.230205,1275.529598,1338.515949,1385.832549,1449.929266,1512.599746,1537.908533,1532.007358,1538.835121,1528.889884,1466.124765,1457.235409,1476.665603,1511.636535,1495.322408
Mauritania,MRT,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5519.610341,5456.555765,5350.118042,5439.822293,5097.208395,5446.269566,5650.341186,5302.366638,5310.158196,5359.988825,5008.608071,4847.410865,4806.898539,5023.652139,5139.225525,5445.829517,6284.702096,6002.778327,5813.356089,5639.787455,5605.763893,5653.217205,5716.251958,5769.728714,5837.852037,5969.542399,5866.281453,6050.621808,6153.637909,6162.210451,5963.235503,5836.565808,6053.261787,6258.710913,6396.991258
Mauritius,MUS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8951.338014,9248.00025,9721.538963,10095.19876,10366.59086,10718.51344,11202.28632,11692.09701,12272.31959,12433.66975,13322.02014,13659.63514,13784.19875,14495.69367,15028.81764,15205.6616,15871.30263,16703.99005,17540.28183,18073.69942,18819.99841,19556.04878,20183.70007,20811.49499,21568.86485,22335.28362,23182.04341,24073.23256,25024.13379,25739.3549,21994.66598,22737.57294,24788.7665,26060.7329,27317.18528
Malawi,MWI,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.464364,1104.390462,994.0365048,1074.584852,975.8496401,1140.756094,1200.320582,1221.094046,1241.524332,1249.775233,1239.391748,1149.580396,1140.842746,1176.12386,1208.219698,1214.742642,1237.273865,1318.331964,1378.428867,1449.726015,1504.375141,1533.228896,1518.148038,1555.506074,1597.564843,1597.691453,1593.595493,1613.059357,1638.916658,1687.289449,1656.439852,1687.593582,1659.959338,1648.436518,1635.856897
Malaysia,MYS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12013.69695,12795.0499,13567.89361,14533.7904,15474.01446,16568.51606,17771.71188,18604.51453,16817.17192,17428.62566,18532.90967,18186.44113,18708.86949,19329.00628,20168.50621,20767.58572,21444.48577,22305.11826,22898.00276,22106.64173,23307.96985,24115.81812,25006.35878,25736.35256,26818.43173,27699.62789,28425.37076,29551.54576,30459.96553,31300.50866,29200.45263,29822.84918,32079.15152,32812.29975,34071.94496
North America,NAC,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43996.17028,43289.63451,44104.36576,44730.61557,45989.26739,46672.27992,47793.41479,49324.9459,50930.85713,52792.79894,54395.98728,54414.2316,54880.99964,55882.5388,57460.65049,58901.37513,59950.81379,60574.89588,60110.46209,58016.86088,59082.01893,59602.1365,60435.07475,61242.50356,62295.50035,63496.15682,64079.96098,65200.6651,66672.04458,67938.39442,65982.81017,69833.49488,71184.9573,72394.12413,73461.83707
Namibia,NAM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7281.778926,7618.332782,7911.010258,7541.560818,7437.33529,7506.10484,7538.924623,7656.325125,7709.890044,7773.943541,7858.387895,7786.541695,8017.281341,8237.365972,9130.824423,9245.136533,9773.298332,10162.24007,10286.51241,10166.28995,10614.62016,10965.27298,11266.60895,11593.57538,11982.69636,12166.56584,11846.78808,11408.72531,11214.38604,10813.30447,9652.248272,9709.099306,9953.097522,10137.67261,10281.33564
New Caledonia,NCL,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.848922,1362.745453,1347.332297,1309.611211,1291.68161,1280.335421,1239.476641,1217.312536,1294.161912,1247.647129,1190.566745,1233.065118,1248.823137,1231.278092,1192.082351,1233.875511,1260.120467,1252.748273,1300.554185,1277.69231,1336.564102,1318.10131,1403.189711,1423.26169,1462.82123,1471.661353,1500.008587,1520.001537,1574.338383,1612.637347,1615.692724,1585.59922,1717.518915,1689.564254,1772.724512
Nigeria,NGA,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.673002,3568.258364,3636.771292,3469.580441,3317.807394,3229.124141,3277.794522,3287.370005,3285.23804,3218.463574,3290.705661,3392.035285,3806.215896,3974.767875,4223.797948,4372.975611,4511.639524,4677.541847,4856.812801,5102.916404,5359.518484,5488.004815,5563.641676,5775.866347,5980.191816,5985.094352,5744.557879,5651.734132,5628.740794,5628.177652,5410.693555,5491.700341,5552.83765,5593.056614,5665.451577
Nicaragua,NIC,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217.608885,4113.687499,4037.275489,3934.092757,3979.985337,4130.286127,4311.493169,4408.3289,4502.598366,4750.948868,4878.24777,4958.327711,4935.48539,5000.611766,5204.382028,5356.95851,5500.405776,5697.211095,5809.099645,5538.365893,5701.127902,5976.252845,6275.787691,6494.149611,6712.217498,6939.032862,7158.757998,7391.196839,7049.027534,6756.593758,6523.36985,7119.169234,7277.822648,7496.529269,7661.602027
Netherlands,NLD,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43128.31264,43833.48417,44245.52549,44490.75619,45532.80453,46720.28792,48095.96602,49881.87583,51879.38033,54134.36229,56016.87272,56887.43327,56664.41344,56452.86748,57391.36452,58422.01352,60391.54427,62601.62057,63678.40328,61029.72989,61518.55401,62318.14162,61480.8126,61281.28881,62045.85638,63081.39414,64267.73636,65666.00366,66758.26401,67847.85429,64862.19225,68573.56488,71324.03603,70673.969,70901.83842
Norway,NOR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57106.88395,58588.46838,60333.44947,61681.80328,64432.07237,66762.15873,69764.38142,73053.96553,74558.2949,75583.8344,77587.20732,78791.30457,79447.09148,79728.785,82440.95588,84079.99624,85458.54669,87043.49794,86379.66248,83642.06957,83256.78807,83092.43422,84237.14957,84070.45839,84830.2558,85550.29426,85787.61744,87194.11154,87338.4708,87725.72833,86096.05089,88984.13867,91051.0832,90085.55245,91108.23697
Nepal,NPL,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.2649,1874.275136,1896.971663,1916.943527,2023.115197,2043.605172,2105.508327,2166.312633,2188.222016,2242.650118,2340.815631,2413.814213,2380.244246,2439.494796,2521.541052,2580.231063,2641.347995,2708.714392,2852.609832,2961.839004,3085.31407,3176.650406,3316.500735,3426.557959,3621.731689,3745.261822,3743.744578,4071.704318,4371.385718,4607.524547,4412.542044,4546.2297,4763.387511,4861.230304,5046.81593
Nauru,NRU,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30546.29233,24171.63485,19895.85505,16555.34857,15860.34662,14563.42694,12813.58711,11650.29089,10275.94972,9611.370997,8969.125321,8394.085287,7593.057799,7632.082979,7302.045918,7284.040931,7902.507238,6157.903759,7421.087336,6996.75914,6966.785668,7926.22136,9766.46483,9882.092557,11264.07883,11344.10275,11630.96039,10763.82305,10490.85563,11273.14078,11441.25845,12196.64515,12458.74051,12461.13561,12604.06253
New Zealand,NZL,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30695.46735,28924.7432,28938.09802,30438.62786,31574.3569,32584.65499,33231.4478,33480.14505,33469.25343,35084.29137,35879.79113,36885.64468,37959.06506,38976.91263,39971.7705,40848.29814,41475.12174,42346.08948,41561.18207,41132.33685,41270.92851,41814.88518,42570.33328,43338.43738,44255.50466,44963.83392,45626.68184,46193.28848,46947.93725,47277.66283,46104.60579,47996.67988,49618.52533,49083.50859,48162.86109
OECD members,OED,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33083.27298,33160.82265,33523.17335,33678.00992,34451.3032,35086.03651,35914.73784,36954.5803,37776.12335,38727.94865,40050.74817,40311.71917,40641.57243,41166.63851,42230.9979,43136.55733,44205.5158,45088.70779,44943.61532,43067.50411,44074.8199,44754.21579,45057.52928,45511.51448,46235.92939,47132.77328,47716.30806,48699.70915,49542.97787,50160.23366,47937.9762,50780.34531,52125.36784,52704.70787,53311.44986
Oman,OMN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35201.55249,35574.67614,36841.40116,37455.34026,37782.72383,38946.77427,39455.82641,41191.03124,40574.67449,40145.93128,42086.04315,43492.28638,42654.14827,41247.58737,41351.76874,41551.14138,42540.43985,43696.96914,46586.39559,48304.11789,48191.61451,44440.30926,41964.08286,40854.48535,39639.98705,39813.78871,39860.98939,38691.10771,38673.60454,38292.38597,37560.59987,38719.45877,39780.21228,37709.06619,36654.23116
Other small states,OSS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14333.26219,14003.95893,13427.31699,13402.30179,13630.60775,14128.41456,14413.59624,15170.05887,15355.88852,15630.17904,16743.3308,16965.96687,17290.2024,17819.51701,18358.60378,18925.25903,19883.15465,20624.20415,20542.92363,19412.88429,19778.7999,20322.81814,20417.92284,20408.67349,20612.41047,21045.73973,21596.98178,22377.50413,23007.97362,23778.22166,22201.50362,23574.91249,24161.62617,24447.36898,24932.73546
Pakistan,PAK,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.729626,3252.35104,3404.121384,3369.237959,3395.504321,3462.473362,3526.141609,3462.581456,3454.176653,3484.456783,3531.712915,3559.727847,3563.678469,3668.779389,3859.646018,4042.154575,4185.866557,4257.925569,4233.348307,4270.438823,4228.781772,4246.067109,4292.021103,4407.147058,4520.234634,4645.286311,4886.612121,5031.560607,5255.063507,5295.952951,5135.014593,5367.273647,5526.279283,5439.179651,5530.996129
Panama,PAN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11335.93537,12143.14904,12866.84871,13289.87374,13389.87424,13349.33377,12327.85152,13013.89096,13826.53233,14261.74094,14572.97523,14427.82996,14507.14381,14957.55326,15875.11268,16867.96093,18190.27412,20208.82157,21867.81876,21822.98769,22739.11062,24999.46059,26926.88528,28135.3279,28931.80445,29933.15557,30765.23716,31979.81227,32681.44636,33163.72691,26881.79871,30932.76278,33833.02651,35863.88015,36426.00794
Peru,PER,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317.079067,6322.574905,6161.635753,6355.261966,6997.705824,7372.042455,7437.192572,7773.827006,7603.80929,7585.327888,7669.095318,7611.666282,7931.57975,8174.379427,8495.986393,8949.954427,9547.913278,10286.35482,11151.53052,11204.37688,12059.01802,12726.59998,13395.39938,14052.13762,14244.56602,14542.79309,14917.44895,15069.52211,15386.26016,15463.54324,13609.59996,15280.55121,15559.82164,15327.582,15661.74977
Philippines,PHL,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504.462304,4378.395321,4293.718101,4283.159678,4374.067217,4477.323177,4631.771977,4758.708458,4616.672929,4650.759269,4740.438917,4778.400844,4856.499484,5003.383177,5229.450807,5386.816537,5578.572251,5840.068102,5987.037579,5965.307309,6273.039277,6388.31297,6697.55621,7016.538465,7340.361586,7691.763087,8131.825379,8584.136227,9016.286596,9452.293972,8455.184571,8857.789951,9457.103954,9898.532946,10375.94042
Palau,PLW,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17842.0829,18291.72107,16719.49315,14319.96887,15000.66781,16224.56186,17446.21738,17400.01058,17349.43496,16085.19844,15440.07646,16295.89764,16980.8258,16303.08214,16807.61624,17382.29945,17561.04619,18138.46934,17406.16777,16401.22381,16530.84558,17682.60864,18219.69799,17783.62931,18561.44049,20021.31442,19902.9819,19237.92655,19256.92763,19312.79055,18160.25457,15663.17159,15477.55264,15796.53508,
Papua New Guinea,PNG,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164.148873,3358.188652,3690.345026,4206.429117,4297.891162,4008.722038,4167.036221,3864.230304,3590.100123,3531.659532,3326.7986,3211.75933,3100.7951,3064.44403,3046.332896,3136.585683,3202.487304,3345.850304,3233.918119,3349.643454,3579.171412,3514.832774,3577.451773,3615.283238,3998.61805,4154.523326,4275.748586,4322.222821,4211.145474,4301.611392,4077.631322,3976.903801,4125.493034,4205.84774,4300.725971
Poland,POL,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12821.46363,11879.75393,12141.23513,12563.10454,13200.16142,14227.56637,15083.09812,16031.72115,16766.64929,17556.00269,18566.35463,18800.60186,19166.91371,19855.6318,20878.6545,21568.94766,22921.19759,24484.06567,25553.90584,26204.41037,27112.13338,28521.66126,28952.91573,29168.62421,30334.87866,31700.36824,32675.30523,34354.59876,36500.41143,38181.62303,37852.80213,41059.58478,43405.02158,43672.7668,45112.5994
Pre-demographic dividend,PRE,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135.750465,2787.647009,2771.191013,2678.113614,2595.355555,2600.746102,2677.260913,2779.409411,2900.966198,2947.709577,3027.954364,3065.218659,3134.081522,3006.176722,3273.29878,3370.618026,3480.27156,3591.696798,3711.00881,3768.667654,3899.087348,3951.958714,4039.113329,4142.874695,4231.919617,4245.142157,4252.277987,4209.991158,4207.048244,4234.840315,4011.639714,4022.58945,4090.829483,4074.738612,4096.696841
Puerto Rico (US),PRI,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26738.81444,27162.15079,28219.11605,29282.11218,30225.78076,31310.18016,31677.23025,32915.79057,34537.18519,36216.83809,37298.54504,39568.55284,39879.72956,39876.06702,43355.82264,42555.70812,42133.96827,41888.62327,41358.06891,40772.35142,40777.68928,40972.53641,41347.4542,41556.78524,41593.67983,41737.60686,41858.26267,41479.99777,41119.30881,41656.32916,40171.38669,40559.47481,42310.95851,42738.64577,44124.54096
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27190.57177,28443.79446,28776.04731,28153.61544,28348.86576,29460.8141,30378.75568,31574.40209,32925.66375,34018.96357,35069.82742,35500.22653,35578.51988,35115.37936,35658.12967,35870.30912,36387.53657,37226.47009,37291.50472,36092.81077,36703.11402,36127.29481,34804.63319,34651.7718,35097.40968,35803.35741,36636.29768,37943.11506,39123.61476,40188.28668,36852.22839,38657.66772,41070.86131,41571.02034,41883.85142
Paraguay,PRY,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9962.480278,10040.31225,9948.421181,10178.45479,10459.08985,10908.27266,10825.28749,11033.01572,10802.55974,10435.39868,9998.592854,9749.258658,9610.747778,9903.45029,10187.19439,10290.10082,10672.99333,11141.87047,11751.13917,11601.28546,12738.57656,13109.46657,12834.80159,13700.70305,14219.35442,14427.60023,14826.66369,15320.33665,15592.98414,15321.32455,14991.66062,15406.16706,15259.14563,15826.0875,16296.28362
West Bank and Gaza,PSE,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3966.688751,4062.962903,3932.226947,4311.538767,4805.191569,5071.821217,4520.889925,3996.50878,3409.172874,3788.926527,4503.080341,4885.072522,4714.373318,4769.523281,4984.805799,5270.663316,5432.243631,5805.321153,6009.109258,6142.202043,5990.426615,6072.650318,6464.133525,6426.795216,6342.93748,6269.891345,5423.682547,5663.121607,5753.083959,5361.130981,3845.502974
Pacific island small states,PSS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.48593,5424.306885,5619.729247,5649.440727,5838.32927,5988.517631,6119.064723,5936.864629,5928.069554,6163.189601,5988.292091,5986.521135,6056.379262,6080.391652,6268.8008,6317.610713,6382.506362,6301.588699,6345.173786,6230.127309,6374.508247,6510.652908,6494.701483,6642.867847,6826.211532,7018.062644,7162.436073,7371.408715,7498.242382,7469.9331,6504.368958,6218.58853,6881.115308,7192.84906,7392.225628
Post-demographic dividend,PST,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36430.74248,36466.38536,36750.87253,36757.10866,37493.23691,38228.81347,39055.69356,40128.64194,41000.63211,42204.98829,43710.75107,44230.21338,44707.56418,45401.74373,46660.311,47710.72312,48913.73447,49937.49491,49848.14467,47788.95765,48953.71381,49656.59811,49950.15971,50446.78743,51145.94418,51962.53372,52657.62429,53759.90189,54754.40233,55580.4741,53105.20805,56153.84248,57461.80881,58305.82825,58991.04332
French Polynesia,PYF,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71584.44663,68122.93111,73451.02445,70250.76804,69119.95158,68732.53329,69746.21932,87140.12734,91901.16011,90837.46344,93187.06286,92115.82576,94111.68939,93224.45417,107023.6826,107784.5235,115383.7441,109579.7865,109206.4049,108435.8536,129045.0056,145591.0194,143830.7109,136453.9974,128013.9871,123070.8879,120054.4087,115064.9437,114909.9455,113160.9738,103061.9134,116832.5703,114740.1236,116159.1426,110945.8805
Romania,ROU,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16316.03069,14332.25567,13194.38357,13414.34959,13962.07732,14862.44414,15487.78482,14779.26042,14509.26935,14477.32711,14852.85858,15847.51331,17060.77824,17586.58526,19531.50563,20569.89932,22353.44862,24327.1795,27038.2512,25760.34542,24901.6622,26149.44308,26766.12034,26940.58787,28154.7262,29180.42242,30187.64172,32850.9967,35067.19666,36635.4689,35484.23669,37732.5405,39380.23614,40303.81833,40610.75414
Russian Federation,RUS,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29643.5957,28066.92188,23965.24414,21899.51758,19153.36328,18363.71289,17699.86914,17977.35156,17052.75586,18200.32031,20104.75,21219.9043,22319.67773,24057.92773,25894.14648,27656.6582,30022.67188,32630.36914,34342.22656,31654.00391,33063.58594,34444.64453,35740.69922,36260.06641,35853.24609,35037.15234,35005.44922,35570.39063,36536.69531,37319.32031,36376.33594,38638.42969,38214.49609,39887.33984,41704.71094
